time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-06-14 17:41:28,0,0,0,,,53.248019092388,0.328084,0,0,0,17,2,0,53.248019092388,0,0,0,0,0,0,274.8, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,0,0,100,4.295,4.298,4.294,4.294,0,0,0,75.38,53.248019092388,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 40. Setting new Maximum Flight Altitude to 30m (98 ft) GPS signal weak. Hovering unstable. Fly with caution (Code: 30002). Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059)"
200,2023-06-14 17:41:28,0,0,0,,,53.248019092388,0.328084,0,0,0,17,2,0,53.248019092388,0,0,0,0,0,0,274.8, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,0,0,100,4.295,4.298,4.294,4.294,0,0,0,75.38,53.248019092388,0,41,Motors_Started,
400,2023-06-14 17:41:28,0,0,0,,,53.248019092388,0.328084,0,0,0,17,2,0,53.248019092388,0,0,0,0,0,0,274.8, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,0,0,100,4.295,4.298,4.294,4.294,0,0,0,75.38,53.248019092388,0,41,Motors_Started,
600,2023-06-14 17:41:28,0,0,0,,,53.248019092388,0,0,0,0,17,2,0,53.248019092388,0,0,0,0,0,0,274.7, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,0,0,100,4.295,4.298,4.294,4.294,0,0,0,75.38,53.248019092388,0,41,Motors_Started,
800,2023-06-14 17:41:29,0,0,0,,,53.248019092388,0,0,0,0,17,2,0,53.248019092388,0,0,0,0,0,0,274.8, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,0,0,100,4.295,4.298,4.294,4.294,0,0,0,75.38,53.248019092388,0,41,Motors_Started,
1000,2023-06-14 17:41:29,0,0,0,,,53.248019092388,0,0,0,0,17,2,17.25,53.248019092388,0,0,0,0,0,0,274.8, 5.2, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,0,0,100,4.295,4.298,4.294,4.294,0,0,2.125,75.38,53.248019092388,0,41,Motors_Started,
1200,2023-06-14 17:41:29,0,0,0,,,53.248019092388,0,0,0,0,17,2,17.25,53.248019092388,0,0,0,0,0,0,274.8, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,0.3,0,100,4.295,4.298,4.294,4.294,0,0,2.125,75.38,53.248019092388,0,41,Motors_Started,
1400,2023-06-14 17:41:29,0,0,0,,,53.248019092388,0,0,0,0,17,2,17.25,53.248019092388,0,0,0,0,0,0,274.8, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,0.7,0,100,4.295,4.298,4.294,4.294,0,0,2.125,75.38,53.248019092388,0,41,Motors_Started,
1600,2023-06-14 17:41:29,0,0,0,,,53.248019092388,0,0,0,0,17,2,17.25,53.248019092388,0,0,0,0,0,0,274.8, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,1,0,100,4.295,4.298,4.294,4.294,0,0,2.125,75.38,53.248019092388,0,11,AutoTakeoff,
1800,2023-06-14 17:41:30,0,0,0,,,53.248019092388,0,0,0,0,16,2,17.25,53.248019092388,0,0,0,0,0,0,274.7, 5.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,274.8,1.1,0,100,4.295,4.298,4.294,4.294,0,0,2.125,75.38,53.248019092388,0,11,AutoTakeoff,
2000,2023-06-14 17:41:30,0,0,0,,,53.248019092388,0,0,0,0,16,2,17.261,53.248019092388,0,0,0,0,0,0,273.9, 1.6, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,274.8,1.1,0,100,4.311,4.312,4.305,4.304,0,0,4.009,75.38,53.248019092388,0,11,AutoTakeoff,
2200,2023-06-14 17:41:30,0,0,0,,,53.248019092388,0.328084,0,0,0,17,2,17.261,53.248019092388,0,0,0,0,0,-0.671082,274, -1.4, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,274.8,1.1,0,100,4.311,4.312,4.305,4.304,0,0,4.009,75.38,53.248019092388,0,11,AutoTakeoff,
2400,2023-06-14 17:41:30,0,0,0.328084,,,53.576103092388,0.328084,0,0,0,17,2,17.261,53.576103092388,0.328084,0,0,0,0,-0.894776,274, 0.3, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,274.7,1.1,0,100,4.311,4.312,4.305,4.304,0,0,4.009,75.38,53.576103092388,0.328084,11,AutoTakeoff,
2600,2023-06-14 17:41:30,0,0,0.656168,,,53.904187092388,0.656168,0,0,0,17,2,17.261,53.904187092388,0.656168,0,0,0,0,-0.894776,274, 0.6, 0,0,0,1024,1024,1024,1024,0,0,0,0,274.7,1.1,0,100,4.311,4.312,4.305,4.304,0,0,4.009,75.38,53.904187092388,0.656168,11,AutoTakeoff,
2800,2023-06-14 17:41:31,0,0,0.984252,,,54.232271092388,0.984252,0,0,0,17,2,17.261,54.232271092388,0.984252,0,0,0,0,-0.894776,274, 0.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,274.7,1.1,0,100,4.311,4.312,4.305,4.304,0,0,4.009,75.38,54.232271092388,0.984252,11,AutoTakeoff,
3000,2023-06-14 17:41:31,0,0,1.312336,,,54.560355092388,1.312336,0,0,0,17,2,17.052,54.560355092388,1.312336,0,0,0,0,-0.894776,273.8, 0.3, 0,0,0,1024,1024,1273,1024,0,0,38,0,274.6,1.1,0,100,4.252,4.255,4.251,4.252,0,0,5.081,75.38,54.560355092388,1.312336,11,AutoTakeoff,
3200,2023-06-14 17:41:31,0,0,1.312336,,,54.560355092388,1.64042,0,0,0,17,2,17.052,54.560355092388,1.312336,0,0,0,0,-0.894776,273.8, 0.1, 0.1,0,0,1024,1024,1684,1024,0,0,100,0,274.6,1.1,0,100,4.252,4.255,4.251,4.252,0,0,5.081,75.38,54.560355092388,1.312336,11,AutoTakeoff,
