time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-06-05 17:49:35,52.2063947302235,0.0867211498583834,0,0,53.875204151828,53.875204151828,0.328084,0,0,0,21,5,0,53.875204151828,0,0,0,0,0,0,120.4, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,0,73.22,53.875204151828,0,6,P-GPS,"Aircraft not in flight. Vision systems and obstacle avoidance disabled (Code: 180059)"
200,2023-06-05 17:49:35,52.206394352378,0.0867209628960383,0,0,53.875204151828,53.875204151828,0.328084,0,0.14405512272,0.14405512272,21,5,0,53.875204151828,0,0,0.14405512272,0,0,0,120.4, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,0,73.22,53.875204151828,0,41,Motors_Started,
400,2023-06-05 17:49:35,52.2063939056566,0.0867207652998634,0,0,53.875204151828,53.875204151828,0.328084,0,0.312888461456,0.312922910276,21,5,0,53.875204151828,0,0,0.312888461456,0,0,0,120.4, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,0,73.22,53.875204151828,0,41,Motors_Started,
600,2023-06-05 17:49:35,52.2063934259098,0.0867205474406032,0,0.032808399999993,53.842395751828,53.875204151828,0,0,0.49457350664,0.49460959588,21,5,0,53.875204151828,0,0,0.49457350664,0,0,0,120.4, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,0,73.22,53.875204151828,0,41,Motors_Started,
800,2023-06-05 17:49:35,52.2063929251712,0.0867203140888,0,0.032808399999993,53.842395751828,53.875204151828,0,0,0.68457023188,0.68460632112,22,5,0,53.875204151828,0,0,0.68457023188,0,0,0,120.4, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,0,73.22,53.875204151828,0,41,Motors_Started,"Setting new Return-To-Home altitude to 26m (85 ft). Data Recorder File Index is 30. Setting new Maximum Flight Altitude to 120m (394 ft)"
1000,2023-06-05 17:49:36,52.2063923945069,0.0867200866626801,0,0.032808399999993,53.842395751828,53.875204151828,0,0,0.88471787608,0.88478677372,22,5,17.146,53.875204151828,0,0,0.88471787608,0,0,0,120.4, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,1.749,73.22,53.875204151828,0,41,Motors_Started,
1200,2023-06-05 17:49:36,52.2063918785438,0.0867198480956379,0,0.032808399999993,53.842395751828,53.875204151828,0,0,1.08037733116,1.0804462288,22,5,17.146,53.875204151828,0,0,1.08037733116,0,0,0,120.4, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,1.749,73.22,53.875204151828,0,41,Motors_Started,
1400,2023-06-05 17:49:36,52.2063913753746,0.0867196179754001,0,0.032808399999993,53.842395751828,53.875204151828,0,0,1.27103350524,1.27110240288,21,5,17.146,53.875204151828,0,0,1.27103350524,0,0,0,120.5, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,1.749,73.22,53.875204151828,0,41,Motors_Started,
1600,2023-06-05 17:49:36,52.2063909395908,0.0867193907273007,0,0.032808399999993,53.842395751828,53.875204151828,0,0,1.43785109588,1.43801841872,21,5,17.146,53.875204151828,0,0,1.43785109588,0,0,0,120.9, 3.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,1.749,73.22,53.875204151828,0,11,AutoTakeoff,
1800,2023-06-05 17:49:36,52.2063905293157,0.0867191959525612,0,0.032808399999993,53.842395751828,53.875204151828,0,0,1.59374348932,1.593914093,21,5,17.146,53.875204151828,0,0,1.59374348932,0,0,0,121.3, 3.2, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,120.5,0,0,96,4.258,4.261,4.257,4.25,0,0,1.749,73.22,53.875204151828,0,11,AutoTakeoff,
2000,2023-06-05 17:49:37,52.2063901767194,0.0867190308390022,0,0.065616799999999,53.809587351828,53.875204151828,0,0,1.72757879544,1.72774939912,21,5,16.941,53.875204151828,0,0,1.72757879544,0,0,0,121.1, 1.8, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,120.6,0,0,96,4.267,4.27,4.268,4.27,0,0,4.481,73.22,53.875204151828,0,11,AutoTakeoff,
2200,2023-06-05 17:49:37,52.2063898612892,0.0867187982191586,0,0.065616799999999,53.809587351828,53.875204151828,0,0,1.852608327,1.85404205408,22,5,16.941,53.875204151828,0,0,1.852608327,0,0,-0.671082,121.6, -1.9, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,120.6,0,0,96,4.267,4.27,4.268,4.27,0,0,4.481,73.22,53.875204151828,0,11,AutoTakeoff,
